מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
7,התבור 11,67.3,2024,890000,13976-16-12,דירה בבית,3,13224
8,התבור 24,67.1,2024,850000,13976-24-9,דירה בבית,4,12668
9,החרמון 34,82.5,2024,1200000,13976-38-16,דירה בבית,4,14545
10,התבור 28,78.3,2024,1285000,13976-25-1,דירה בבית,3,16411
11,התבור 8,45.5,2024,1075000,13976-20-13,דירה בבית,3,23626
12,החרמון 16,82.5,2024,1450000,13976-36-11,דירה בבית,4,17576
13,התבור 12,46.8,2024,899000,13976-21-4,דירה בבית,2.5,19209
14,הגולן 12,67.8,2024,1280000,13976-10-9,דירה בבית,4,18879
15,החרמון 27,46.9,2024,860000,13976-27-7,דירה בבית,3,18337
16,התבור 23,77.5,2024,1140000,13976-13-3,דירה בבית,3,14710
17,התבור 20,44.8,2024,1100000,13976-23-6,דירה בבית,2,24554
18,החרמון 16,82.5,2024,1330000,13976-36-10,דירה בבית,4,16121
19,החרמון 25,47.2,2024,1050000,13976-28-13,דירה בבית,2,22246
20,החרמון 4,82.5,2024,1760000,13976-34-7,דירה בבית,4,21333
21,התבור 18,67.1,2024,1450000,13976-23-8,דירה בבית,3,21610
22,התבור 6,45.3,2024,850000,13976-20-5,דירה בבית,2,18764
23,החרמון 23,67.1,2024,1535000,13976-28-3,דירה בבית,4,22876
24,החרמון 23,45.8,2024,909000,13976-28-7,דירה בבית,2,19847
