מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
95,0,115,2020,207000,18012-118-2,דירה בבית,4,1800
97,0,200,2020,235000,18011-242-2,דירה בבית,6,1175
98,0,63,2020,740000,18010-103-2,דירה בבית,3,11746
100,0,135,2020,741000,18013-104-1,דירה בבית,5,5489
101,0,60,2020,117000,18011-261-1,דירה בבית,2,1950
102,עיר עתיקה 13 282,41,2020,350000,18013-302-6,דירה בבית,3,8537
103,0,97,2020,137000,18012-204-3,דירה בבית,3,1412
104,0,37,2020,54000,18010-76-1,דירה בבית,3,1459
105,0,95,2020,100000,18010-111-1,דירה בבית,3,1053
106,0,63,2020,129000,18010-103-3,דירה בבית,3,2048
108,0,77,2020,800000,18010-37-1,דירה בבית,4,10390
110,0,44,2020,375000,18011-205-1,דירה בבית,2,8523
111,0,90,2020,590000,18011-192-2,דירה בבית,3,6556
112,0,76,2020,105000,18010-119-1,דירה בבית,3,1382
113,עיר עתיקה 13 282,95,2020,138000,18013-302-8,דירה בבית,3,1453
114,0,80,2020,900000,18011-208-1,דירה בבית,3,11250
115,0,151,2020,239000,18010-61-1,דירה בבית,5,1583
116,0,45,2020,112000,18010-12-1,דירה בבית,2,2489
