city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
ירושלים,שמואל הנביא,9,שמואל הנביא 1,57.3,2024,3550000,30102-153-18,דירה בבית,3,61955
ירושלים,שמואל הנביא,10,שמואל הנביא 5,45,2024,3700000,30102-142-55,דירה בבית,3,82222
ירושלים,שמואל הנביא,11,חטיבת הראל 101,68,2024,3120000,30102-132-24,דירה בבית,4,45882
ירושלים,שמואל הנביא,12,ארץ חפץ 112,48.2,2024,3200000,30100-65-30,דירה בבית,3,66390
ירושלים,שמואל הנביא,13,שמואל הנביא 4,48.1,2024,3410000,30102-149-14,דירה בבית,3,70894
ירושלים,שמואל הנביא,14,עץ הדר 7,67,2024,4300000,30102-141-65,דירה בבית,3,64179
ירושלים,שמואל הנביא,15,ארץ חפץ 104,101,2024,4901000,30102-267-17,דירה בבית,4,48525
ירושלים,שמואל הנביא,16,ארץ חפץ 104,119,2024,5313000,30102-267-18,דירה בבית,4,44647
ירושלים,שמואל הנביא,18,ארץ חפץ 104,117,2024,5158000,30102-267-30,דירה בבית,4,44085
ירושלים,שמואל הנביא,19,ארץ חפץ 104,101,2024,4420000,30102-267-31,דירה בבית,4,43762
ירושלים,שמואל הנביא,21,ארץ חפץ 116,45.1,2024,3100000,30100-72-13,דירה בבית,3,68736
ירושלים,שמואל הנביא,22,ארץ חפץ 114,48.2,2024,1780000,30100-70-5,דירה בבית,3,36929
ירושלים,שמואל הנביא,23,ארץ חפץ 104,119,2024,5669000,30102-267-33,דירה בבית,4,47639
ירושלים,שמואל הנביא,24,ארץ חפץ 104,120,2024,6034000,30102-267-36,דירה בבית,5,50283
ירושלים,שמואל הנביא,25,ארץ חפץ 104,72,2024,3859000,30102-267-39,דירה בבית,3,53597
ירושלים,שמואל הנביא,26,חטיבת הראל 111,48.2,2024,2763000,30100-64-42,דירה בבית,3,57324
ירושלים,שמואל הנביא,27,ארץ חפץ 104,75,2024,3288000,30102-267-40,דירה בבית,3,43840
ירושלים,שמואל הנביא,30,חטיבת הראל 111,48.2,2024,2300000,30100-64-32,דירה בבית,3,47718
ירושלים,שמואל הנביא,31,ארץ חפץ 116,45.1,2024,2840000,30100-72-47,דירה בבית,3,62971
ירושלים,שמואל הנביא,32,עץ הדר 7,68,2024,3400000,30102-141-16,דירה בבית,4,50000
ירושלים,שמואל הנביא,33,עץ הדר 7,45,2024,3600000,30102-141-24,דירה בבית,3,80000
ירושלים,שמואל הנביא,34,שמואל הנביא 3,63,2024,3480000,30102-146-16,דירה בבית,4,55238
ירושלים,שמואל הנביא,36,ארץ חפץ 113,30.1,2024,792000,30100-69-22,דירה בבית,3,26312
ירושלים,שמואל הנביא,37,חטיבת הראל 101,37.6,2024,2850000,30102-132-61,דירה בבית,3,75798
ירושלים,שמואל הנביא,38,שמואל הנביא 5,45,2024,3385000,30102-142-9,דירה בבית,2,75222
ירושלים,שמואל הנביא,39,ארץ חפץ 104,35,2024,2207000,30102-267-1,דירה בבית,2,63057
ירושלים,שמואל הנביא,40,ארץ חפץ 114,45.1,2024,2700000,30100-70-68,דירה בבית,3,59867
