city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
נתיבות,קרית מנחם בגין,281,ויצמן 9,77.55,2018,740000,39615-134-37,דירה בבית,4,9542
נתיבות,קרית מנחם בגין,282,הרב צבאן 12,84,2018,900000,39649-20-16,דירה בבית,4,10714
נתיבות,קרית מנחם בגין,283,צהל 37,115.8,2018,1350000,39650-12-6,קוטג' דו משפחתי,5,11658
נתיבות,קרית מנחם בגין,284,יובל 52,114,2018,1035000,39648-9-5,דירה בבית,5,9079
נתיבות,קרית מנחם בגין,285,יובל 8,76,2018,928000,39649-13-25,דירת גן,3,12211
נתיבות,קרית מנחם בגין,288,ירושלים 142,65,2018,820000,39616-25-29,דירה בבית,3,12615
נתיבות,קרית מנחם בגין,289,הרב צבאן 8,108.5,2018,1020000,39649-19-31,דירת גן,5,9401
נתיבות,קרית מנחם בגין,290,הרב צבאן 1000,80,2018,760000,39615-130-2,דירה בבית,3,9500
נתיבות,קרית מנחם בגין,291,ירושלים 142,63.4,2018,580000,39616-25-19,דירה בבית,3,9148
נתיבות,קרית מנחם בגין,292,הכותל 4,200,2018,1550000,39615-76-1,דירה בבית,5,7750
נתיבות,קרית מנחם בגין,293,נחל טף 1,210,2018,1075000,39649-10-1,קוטג' דו משפחתי,5,5119
נתיבות,קרית מנחם בגין,295,0,80,2018,630000,39615-117-2,דירה בבית,3,7875
נתיבות,קרית מנחם בגין,296,יובל 10,88,2018,880000,39649-13-38,דירה בבית,4,10000
נתיבות,קרית מנחם בגין,297,הרב גרשונוביץ 2,92,2018,680000,39832-10-1,דירה בבית,4,7391
נתיבות,קרית מנחם בגין,300,הכותל 43,193,2018,1680000,39615-109-1,דירה בבית,6,8705
נתיבות,קרית מנחם בגין,301,יובל 62,140,2018,1050000,39648-10-3,דירה בבית,5,7500
נתיבות,קרית מנחם בגין,302,0,131,2018,1100000,39648-15-2,דירה בבית,5,8397
נתיבות,קרית מנחם בגין,303,הרב צבאן 1000,92,2018,740000,39615-130-6,דירה בבית,4,8043
נתיבות,קרית מנחם בגין,304,ויצמן 3,77.1,2018,750000,39616-1-19,דירת גן,4,9728
נתיבות,קרית מנחם בגין,305,ירושלים 154,82.1,2018,720000,39615-125-20,דירה בבית,4,8770
