מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,התות 17,145.81,2025,4620000,4243-398-2,קוטג' דו משפחתי,6,31685
2,התות 5,145.81,2024,4850000,4243-395-1,דירה בבית,6,33262
3,התות 11,145.81,2024,4300000,4243-396-2,קוטג' דו משפחתי,6,29490
4,הצפצפה 18,145.81,2024,4200000,4243-426-1,קוטג' דו משפחתי,6,28805
5,הערמון 10,167.62,2023,4275000,4243-478-2,קוטג' דו משפחתי,6,25504
6,הצבר 22,165.3,2023,4805000,4243-441-2,דירה בבית,7,29068
7,הצפצפה 15,165.3,2023,4375000,4243-419-1,קוטג' דו משפחתי,7,26467
8,האוכמנית 20,165.3,2023,4585000,4243-415-2,דירה בבית,6,27737
9,הדובדבן 13,145.81,2023,4100000,4243-446-1,דירה בבית,6,28119
10,דולב 4,224.5,2023,4500000,4243-465-1,דירה בבית,6,20045
11,הצבר 16,165.3,2022,3740000,4243-440-2,קוטג' דו משפחתי,5,22626
12,האפרסק 28,137.85,2021,3450000,4243-443-2,קוטג' דו משפחתי,6,25027
13,הפיקוס 3,153.95,2021,3750000,4243-427-2,דירה בבית,6,24359
14,התות 15,145.81,2021,3550000,4243-397-2,קוטג' דו משפחתי,6,24347
15,הפיקוס 25,137.85,2021,3450000,4243-399-1,דירה בבית,6,25027
16,הערמון 18,167.62,2021,3750000,4243-480-2,קוטג' דו משפחתי,5,22372
17,האוכמנית 5,165.3,2021,3500000,4243-407-2,דירה בבית,6,21174
18,החצב 39,154.4,2020,3400000,4243-483-1,דירה בבית,7,22021
19,דולב 6,224.5,2020,3625000,4243-465-2,דירה בבית,6,16147
20,הדובדבן 26,138.3,2020,2950000,4243-456-2,קוטג' דו משפחתי,6,21330
21,האפרסק 24,137.85,2020,3200000,4243-450-2,קוטג' דו משפחתי,6,23214
22,דולב 1,137.85,2020,2990000,4243-457-1,קוטג' דו משפחתי,6,21690
23,התות 16,165.3,2019,3220000,4243-403-2,קוטג' דו משפחתי,7,19480
24,האפרסק 26,137.85,2017,2600000,4243-443-1,קוטג' חד משפחתי,6,18861
25,הצבר 10,145.81,2017,2850000,4243-438-2,דירה בבית,6,19546
26,החמנית 28,165.46,2017,2720000,4243-519-2,קוטג' דו משפחתי,7,16439
27,החצב 63,161,2017,2600000,4243-430-1,דירה בבית,5,16149
28,התות 8,197.92,2016,2875000,4243-401-2,דירה בבית,6,14526
29,החמנית 19,144.66,2016,2760000,4243-516-1,קוטג' דו משפחתי,6,19079
30,הצפצפה 14,145.81,2015,2580000,4243-425-1,קוטג' דו משפחתי,5,17694
31,דולב 12,145.81,2015,2820000,4243-467-1,קוטג' דו משפחתי,6,19340
32,הערמון 11,165.3,2015,2720000,4243-473-2,קוטג' דו משפחתי,6,16455
33,דולב 21,165.3,2015,2600000,4243-462-1,קוטג' חד משפחתי,7,15729
