מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","הר סיני 3","88.2","06/08/2025","2120000","10031-58-1","דירת גן","4","קרקע"
"2","ניצנים 1","83","05/08/2025","1435000","10031-17-206","דירה בבית קומות","3","שלישית"
"3","נחל פרת 4","80.36","31/07/2025","1830000","10031-61-30","דירה בבית קומות","4","שביעית"
"4","שקמונה 5","83","09/07/2025","1450000","10031-18-21","דירה בבית קומות","3","שביעית"
"5","נחל פרת 3","108.66","03/07/2025","2080000","10031-66-66","דירה בבית קומות","4","שישית"
"6","הר סיני 10","129","18/06/2025","2100000","10031-59-25","דירה בבית קומות","5","קרקע ראשונה"
"7","0","66","06/06/2025","166000","10031-15-91","ללא תיכנון","לא ידוע","לא ידוע"
"8","0","83","28/05/2025","613000","10031-15-90","ללא תיכנון","לא ידוע","לא ידוע"
"9","0","21210","21/05/2025","590000","10031-15-89","ללא תיכנון","לא ידוע","לא ידוע"
"10","ניצנים 1","92","15/05/2025","1600000","10031-17-205","דירה בבית קומות","3.5","שניה"
"11","ניצנים 1","115","09/04/2025","2190000","10031-17-204","דירה בבית קומות","4","שביעית"
"12","0","83","07/04/2025","590000","10031-15-88","ללא תיכנון","לא ידוע","לא ידוע"
"13","נתיבות 1","122.27","27/03/2025","2240000","10031-68-48","דירה בבית קומות","5","קומה ‎2‏"
"14","נחל פרת 4","88.8","24/03/2025","1815000","10031-61-36","דירה בבית קומות","4","תשיעית"
"15","נחל פרת 6","76.42","20/03/2025","1625000","10031-61-44","דירה בבית קומות","3","שניה"
"16","נחל פרת 8","88.78","17/03/2025","1730000","10031-61-74","דירה בבית קומות","4","ראשונה"
"17","ניצנים 1","149","17/03/2025","1540000","10031-17-207","דירה בבית קומות","3.5","ראשונה"
"18","עין זיוון 3","75","11/03/2025","1725000","10031-55-7","דירה בבית קומות","4.5","שניה ועליית גג"
"19","נחל פרת 3","108.14","09/03/2025","1940000","10031-66-44","דירה בבית קומות","4","ראשונה"
"20","0","21210","02/03/2025","519000","10031-15-87","ללא תיכנון","לא ידוע","לא ידוע"
"21","נחל פרת 1","108.13","16/02/2025","2090000","10031-66-34","דירה בבית קומות","4","שמינית"
"22","0","79","09/02/2025","300000","10031-15-86","ללא תיכנון","לא ידוע","לא ידוע"
"23","עין זיוון 6","75","09/02/2025","1425000","10031-55-40","דירה בבית קומות","3","שניה עליית גג"
"24","0","83","02/02/2025","577000","10031-15-85","קרקע למגורים","לא ידוע","לא ידוע"
"25","ניצנים 1","73","22/01/2025","1830000","10031-17-208","דירה בבית קומות","3","ראשונה"
"26","0","83","21/01/2025","531000","10031-15-84","קרקע למגורים","לא ידוע","לא ידוע"
"27","0","166","12/01/2025","1227000","10031-15-83","ללא תיכנון","לא ידוע","לא ידוע"
"28","0","83","06/01/2025","590000","10031-15-82","ללא תיכנון","לא ידוע","לא ידוע"
"29","0","83","22/12/2024","608000","10031-15-81","ללא תיכנון","לא ידוע","לא ידוע"
"30","0","83","17/12/2024","561000","10031-15-80","ללא תיכנון","לא ידוע","לא ידוע"
"31","ניצנים 1","131","17/12/2024","2260000","10031-17-201","דירה בבית קומות","5","חמישית"
"32","0","83","16/12/2024","561000","10031-15-79","ללא תיכנון","לא ידוע","לא ידוע"
"33","0","21210","10/12/2024","585000","10031-15-78","ללא תיכנון","לא ידוע","לא ידוע"
"34","נחל פרת 8","88.78","03/12/2024","1800000","10031-61-73","דירה בבית קומות","4","ראשונה"
"35","0","83","26/11/2024","608000","10031-15-77","ללא תיכנון","לא ידוע","לא ידוע"
"36","0","83","24/11/2024","608000","10031-15-76","קרקע למגורים","לא ידוע","לא ידוע"
"37","0","83","21/11/2024","608000","10031-15-73","ללא תיכנון","לא ידוע","לא ידוע"
"38","ניצנים 1","191","18/11/2024","2140000","10031-17-200","דירה בבית קומות","5","ראשונה"
"39","0","83","08/11/2024","585000","10031-15-72","ללא תיכנון","לא ידוע","לא ידוע"
"40","0","83","07/11/2024","432000","10031-15-71","קרקע למגורים","לא ידוע","לא ידוע"
"41","0","110","31/10/2024","1870000","10031-73-54","דירה בבית קומות","3","ראשונה"
"42","נתיבות 1","95.77","29/10/2024","1880000","10031-68-54","דירה בבית קומות","4","קומה ‎4‏"
"43","ניצנים 6","116","14/10/2024","1700000","10031-18-20","דירה בבית קומות","4","חמישית"
"44","0","129","01/10/2024","2250000","10031-73-53","דירה בבית קומות","5","שישית"
"45","0","105","23/09/2024","1870000","10031-73-52","דירה בבית קומות","3","שניה"
"46","0","166","15/09/2024","1170000","10031-15-70","קרקע למגורים","לא ידוע","לא ידוע"
"47","0","83","09/09/2024","491000","10031-15-69","ללא תיכנון","לא ידוע","לא ידוע"
"48","0","83","06/09/2024","500000","10031-15-68","ללא תיכנון","לא ידוע","לא ידוע"
"49","0","83","03/09/2024","585000","10031-15-67","ללא תיכנון","לא ידוע","לא ידוע"
"50","0","83","02/09/2024","526000","10031-15-65","ללא תיכנון","לא ידוע","לא ידוע"
"51","0","83","02/09/2024","579000","10031-15-66","ללא תיכנון","לא ידוע","לא ידוע"
"52","0","21210","14/08/2024","585000","10031-15-64","ללא תיכנון","לא ידוע","לא ידוע"
"53","0","21120","02/08/2024","409000","10031-15-62","ללא תיכנון","לא ידוע","לא ידוע"
"54","0","4150","29/07/2024","292000","10031-15-61","קרקע למגורים","לא ידוע","לא ידוע"
"55","0","83","25/07/2024","585000","10031-15-60","קרקע למגורים","לא ידוע","לא ידוע"
"56","0","83","24/07/2024","585000","10031-15-59","ללא תיכנון","לא ידוע","לא ידוע"
"57","0","83","22/07/2024","409000","10031-15-58","ללא תיכנון","לא ידוע","לא ידוע"
"58","עין זיוון 6","130.6","21/07/2024","2465000","10031-55-38","דירה בבית קומות","6","קרקע ראשונה"
"59","נחל פרת 4","88.8","21/07/2024","1870000","10031-61-12","דירה בבית קומות","4","שלישית"
"60","0","83","21/07/2024","538000","10031-15-57","ללא תיכנון","לא ידוע","לא ידוע"
"61","0","83","17/07/2024","585000","10031-15-56","ללא תיכנון","לא ידוע","לא ידוע"
"62","נחל פרת 3","107.99","15/07/2024","2000000","10031-66-69","דירה בבית קומות","4","שביעית"
"63","0","83","10/07/2024","585000","10031-15-55","ללא תיכנון","לא ידוע","לא ידוע"
"64","0","83","09/07/2024","579000","10031-15-54","קרקע למגורים","לא ידוע","לא ידוע"
"65","0","90","30/06/2024","549000","10031-15-53","קרקע למגורים","לא ידוע","לא ידוע"
"66","0","83","26/06/2024","526000","10031-15-52","ללא תיכנון","לא ידוע","לא ידוע"
"67","0","83","17/06/2024","538000","10031-15-51","ללא תיכנון","לא ידוע","לא ידוע"
"68","0","83","02/06/2024","585000","10031-15-50","ללא תיכנון","לא ידוע","לא ידוע"
"69","0","83","02/06/2024","468000","10031-15-49","ללא תיכנון","לא ידוע","לא ידוע"
"70","0","83","27/05/2024","397000","10031-15-48","ללא תיכנון","לא ידוע","לא ידוע"
"71","0","91","23/05/2024","1900000","10031-73-55","דירה בבית קומות","3","חמישית"
"72","0","83","15/05/2024","585000","10031-15-47","קרקע למגורים","לא ידוע","לא ידוע"
"73","0","83","10/05/2024","538000","10031-15-46","קרקע למגורים","לא ידוע","לא ידוע"
"74","ניצנים 1","87","10/05/2024","775000","10031-17-197","דירה בבית קומות","3","שמינית"
"75","0","90","10/05/2024","491000","10031-15-45","ללא תיכנון","לא ידוע","לא ידוע"
"76","0","90","03/05/2024","491000","10031-15-43","ללא תיכנון","לא ידוע","לא ידוע"
"77","0","83","02/05/2024","526000","10031-15-42","קרקע למגורים","לא ידוע","לא ידוע"
"78","ניצנים 1","114","25/04/2024","1700000","10031-17-209","דירה בבית קומות","4","שלישית"
"79","נחל פרת 3","125","10/04/2024","2050000","10031-66-67","דירה בבית קומות","5","שביעית"
"80","0","83","07/04/2024","561000","10031-15-41","ללא תיכנון","לא ידוע","לא ידוע"
"81","0","166","04/04/2024","1017000","10031-15-40","קרקע למגורים","לא ידוע","לא ידוע"
"82","נחל פרת 8","78.3","03/04/2024","1625000","10031-61-84","דירה בבית קומות","4","שלישית"
"83","נחל פרת 8","78.3","20/03/2024","1600000","10031-61-92","דירה בבית קומות","4","חמישית"
"84","הר סיני 3","115.7","13/03/2024","1650000","10031-58-6","דירה בבית קומות","5","ראשונה שניה"
"85","ניצנים 1","114","07/03/2024","1710000","10031-17-196","דירה בבית קומות","4","שלישית"
"86","0","4750","07/03/2024","9499000","10031-15-39","ללא תיכנון","לא ידוע","לא ידוע"
"87","נחל פרת 1","108.1","22/02/2024","1880000","10031-66-31","דירה בבית קומות","4","שביעית"
"88","הר סיני 12","92.1","20/02/2024","1640000","10031-60-3","דירה בבית קומות","4","שניה"
"89","נחל פרת 8","78.3","07/02/2024","1780000","10031-61-100","דירה בבית קומות","4","שביעית"
"90","נחל פרת 1","125.02","29/01/2024","2030000","10031-66-24","דירה בבית קומות","5","חמישית"
"91","נחל פרת 8","78.3","26/01/2024","1590000","10031-61-91","דירה בבית קומות","4","חמישית"
"92","הר סיני 2","92.1","24/01/2024","1630000","10031-59-15","דירה בבית קומות","4","שניה"
"93","0","83","21/01/2024","409000","10031-15-38","קרקע למגורים","לא ידוע","לא ידוע"
"94","ניצנים 1","131","17/01/2024","2000000","10031-17-195","דירה בבית קומות","5","שמינית"
"95","0","21210","31/12/2023","489000","10031-15-35","ללא תיכנון","לא ידוע","לא ידוע"
"96","0","166","31/12/2023","900000","10031-15-37","ללא תיכנון","לא ידוע","לא ידוע"
"97","0","83","31/12/2023","508000","10031-15-36","קרקע למגורים","לא ידוע","לא ידוע"
"98","ניצנים 1","109","31/12/2023","850000","10031-17-194","דירה בבית קומות","3","שלישית"
"99","0","83","28/12/2023","643000","10031-15-34","ללא תיכנון","לא ידוע","לא ידוע"
