מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,ישראל אבו חצירא 1,66.32,2025,920000,2388-80-4,דירה בבית,4,13872
2,חללי אגוז 6,45.2,2025,1230000,2388-56-9,דירת גן,3,27212
3,בלפור 5,66.32,2025,1170000,2388-97-11,דירה בבית,3,17642
4,הלל הזקן 2,66.22,2025,1240000,2388-41-19,דירה בבית,4,18725
5,טרומפלדור 3,91.92,2025,1450000,2389-56-5,דירת גן,4,15775
6,טרומפלדור 9,91.9,2025,1200000,2389-58-10,דירה בבית,4,13058
7,הרב מוהליבר 1,66.32,2025,1400000,2388-67-1,דירה בבית,4,21110
8,זלמן ארן 6,65.83,2025,900000,2389-34-15,דירה בבית,4,13672
9,ישראל אבו חצירא 6,66.85,2025,910000,2388-86-21,דירה בבית,4,13613
10,הרצפלד 3,66.32,2025,870000,2388-98-3,דירה בבית,4,13118
11,חללי אגוז 1,65.82,2025,885000,2388-65-7,דירה בבית,4,13446
12,יוסף חיים 1,45.8,2025,1070000,2389-32-7,דירה בבית,3,23362
13,הרב מימון 1,78,2025,1225000,2389-5-92,דירה בבית,4,15705
14,הרב מימון 1,85.35,2025,1045000,2389-5-18,דירה בבית,5,12244
15,ירושלים 60,126.1,2025,1820000,2388-101-5,דירה בבית,5,14433
16,ברנר 3,91.9,2025,1845000,2388-20-3,דירה בבית,5,20076
17,ישראל גלילי 2,70.79,2025,800000,2388-44-23,דירה בבית,4,11301
18,חללי אגוז 9,65.32,2025,895000,2388-62-4,דירה בבית,4,13702
19,הקונגרס 1,66.85,2025,900000,2388-75-16,דירה בבית,3,13463
20,הרצפלד 2,66.32,2025,1097000,2388-98-8,דירה בבית,4,16541
21,חללי אגוז 2,66.32,2025,1000000,2388-65-22,דירה בבית,4,15078
22,תל חי 6,45.2,2025,900000,2389-23-17,דירת גן,3,19912
23,הרצוג 29,91.9,2025,1000000,2388-68-8,דירה בבית,5,10881
24,הרב מימון 1,119,2025,990000,2389-5-89,דירה בבית,5,8319
25,ישראל אבו חצירא 4,66.32,2025,840000,2388-86-4,דירה בבית,4,12666
26,חללי אגוז 1,66.32,2025,1010000,2388-65-6,דירה בבית,3,15229
27,הרב מימון 1,79,2025,940000,2389-5-57,דירה בבית,4,11899
28,משה שרת 5,66.95,2025,870000,2389-26-4,דירה בבית,4,12995
29,הרב מימון 1,108,2025,1055000,2389-5-58,דירה בבית,5,9769
30,הקונגרס 2,66.85,2025,1090000,2388-77-16,דירה בבית,4,16305
31,זלמן ארן 6,92.67,2025,1240000,2389-34-16,דירה בבית,5,13381
32,הלל הזקן 5,66.32,2025,650000,2388-41-10,דירה בבית,4,9801
33,הרב מימון 1,90,2025,950000,2389-5-69,דירה בבית,5,10556
34,חיים שפירא 1,66.85,2024,900000,2388-43-17,דירה בבית,4,13463
35,השרון 2,66.32,2024,840000,2388-82-12,דירה בבית,4,12666
36,האמוראים 2,66.32,2024,1350000,2388-87-3,דירה בבית,4,20356
37,זלמן ארן 1,93.45,2024,1020000,2389-35-5,דירה בבית,5,10915
38,0,111,2024,633000,1884-89-10,דירה בבית,5,5703
39,האמוראים 2,66.95,2024,915000,2388-87-12,דירה בבית,4,13667
40,דוד רזיאל 2,66.32,2024,825000,2389-51-12,דירה בבית,3.5,12440
41,הרצוג 8,91.1,2024,1550000,2388-53-5,דירת גן,5,17014
42,משה דיין 2,34.9,2024,550000,2389-44-8,דירה בבית,3,15759
43,ישראל ישעיהו 2,45.2,2024,975000,2388-95-11,דירת גן,3,21571
44,נחשון 6,66.32,2024,890000,2389-50-12,דירה בבית,4,13420
45,דוד רזיאל 1,66.34,2024,890000,2389-51-3,דירה בבית,4,13416
46,זלמן ארן 4,66.32,2024,1190000,2389-34-27,דירה בבית,4,17943
47,בלפור 1,70.29,2024,960000,2388-88-8,דירה בבית,4,13658
48,הרב מימון 1,85.35,2024,1010000,2389-5-16,דירה בבית,5,11834
49,הרב מימון 1,56.15,2024,800000,2389-5-55,דירה בבית,3,14248
50,ברנר 4,91.9,2024,1100000,2388-18-4,דירה בבית,5,11970
51,חיים שפירא 2,66.85,2024,799000,2388-43-5,דירה בבית,3,11952
52,חללי אגוז 9,71.32,2024,880000,2388-62-5,דירה בבית,4,12339
53,טרומפלדור 3,91.1,2024,1000000,2389-56-2,דירה בבית,4,10977
54,זלמן ארן 1,66.85,2024,900000,2389-35-3,דירה בבית,4,13463
55,ויתקין 4,91.1,2024,1150000,2388-7-8,דירה בבית,5,12623
56,ויתקין 4,91.9,2024,1300000,2388-7-2,דירה בבית,4,14146
57,נחשון 3,67.17,2024,930000,2389-48-2,דירה בבית,3,13845
58,דוד רזיאל 5,66.85,2024,990000,2389-50-3,דירה בבית,3,14809
59,חללי אגוז 4,66.85,2024,855000,2388-54-19,דירה בבית,4,12790
