city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
תל אביב - יפו,גני צהלה,332,חיים ויסבורג 11,90.69,2015,2849000,6624-351-2,דירה בבית,4,31415
תל אביב - יפו,גני צהלה,334,יוסף פומרוק 3,100.2,2015,2650000,6624-325-1,דירה בבית,4,26447
תל אביב - יפו,גני צהלה,335,נחום וינשטיין 5,158,2015,6350000,6624-603-4,דירה בבית,6,40190
תל אביב - יפו,גני צהלה,336,טולקובסקי 10,99,2015,2800000,6624-302-5,דירה בבית,4,28283
תל אביב - יפו,גני צהלה,337,וילהלם פלדרמן 4,229.4,2015,4987500,6624-628-1,דירה בבית,5,21741
תל אביב - יפו,גני צהלה,338,0,250,2015,4799000,6624-888-2,קוטג' דו משפחתי,6,19196
תל אביב - יפו,גני צהלה,339,עיר שמש 32,168,2015,3674000,6615-151-4,דירה בבית,5,21869
תל אביב - יפו,גני צהלה,340,יוסף פומרוק 3,116.95,2015,1581000,6624-325-4,דירה בבית,5,13519
תל אביב - יפו,גני צהלה,341,0,250,2015,4900000,6624-888-1,קוטג' דו משפחתי,6,19600
תל אביב - יפו,גני צהלה,342,טולקובסקי 3,89.15,2015,2530000,6624-454-2,דירה בבית,4,28379
תל אביב - יפו,גני צהלה,343,0,243,2015,5140000,6624-689-1,קוטג' דו משפחתי,7,21152
תל אביב - יפו,גני צהלה,344,אברהם ברוידס 1,300,2015,4658000,6624-644-3,קוטג' דו משפחתי,6,15527
תל אביב - יפו,גני צהלה,345,שמוליק סגל 13,250,2015,4999000,6624-735-3,דירה בבית,5,19996
תל אביב - יפו,גני צהלה,346,טולקובסקי 16,97.66,2015,2825000,6624-296-4,דירה בבית,3,28927
תל אביב - יפו,גני צהלה,347,ענתות 41,67,2015,1900000,6615-164-16,דירה בבית,4,28358
תל אביב - יפו,גני צהלה,348,ענתות 39,138.5,2015,3400000,6615-163-15,דירה בבית,6,24549
תל אביב - יפו,גני צהלה,349,לאה ודוד איזמוז'יק 5,250,2015,4780000,6624-596-1,דירה בבית,8,19120
תל אביב - יפו,גני צהלה,350,0,185,2015,5555000,6624-615-1,קוטג' דו משפחתי,6,30027
תל אביב - יפו,גני צהלה,351,עיר שמש 32,135,2015,3425000,6615-151-2,דירה בבית,5,25370
תל אביב - יפו,גני צהלה,352,יהודה לייב ברסקי 5,191.7,2015,4290000,6624-853-2,דירה בבית,5,22379
תל אביב - יפו,גני צהלה,353,עיר שמש 63,102,2015,2850000,6615-131-2,דירה בבית,4,27941
תל אביב - יפו,גני צהלה,354,יוסף פומרוק 23,200,2015,6000000,6624-880-5,דירת גן,5,30000
תל אביב - יפו,גני צהלה,355,אברהם ברוידס 1,200,2015,6000000,6624-644-2,דירה בבית,5,30000
תל אביב - יפו,גני צהלה,356,חיים ויסבורג 6,93.32,2015,3180000,6624-336-3,דירה בבית,4,34076
תל אביב - יפו,גני צהלה,357,אוסקר שינדלר 6,76.91,2015,2279000,6623-896-13,דירה בבית,3,29632
תל אביב - יפו,גני צהלה,358,אוסקר שינדלר 5,112.6,2015,4000000,6623-840-9,דירה בבית,5,35524
תל אביב - יפו,גני צהלה,359,זליבנסקי 3,180,2015,221000,6624-609-3,דירה בבית,5,1228
תל אביב - יפו,גני צהלה,360,רחל ושמואל אידלסון 4,200,2015,4550000,6624-584-1,דירה בבית,6,22750
תל אביב - יפו,גני צהלה,361,רחל ושמואל אידלסון 8,200,2015,5000000,6624-582-1,דירה בבית,5,25000
תל אביב - יפו,גני צהלה,362,גרופית 3,94.22,2015,2575000,6624-348-3,דירה בבית,4,27330
תל אביב - יפו,גני צהלה,363,חיים ויסבורג 13,111.5,2015,3274000,6624-349-5,דירה בבית,5,29363
תל אביב - יפו,גני צהלה,364,יהודה לייב ברסקי 1,192.4,2015,4099000,6624-855-1,דירה בבית,5,21305
תל אביב - יפו,גני צהלה,365,צבי פרידלנד 2,89.89,2015,2499000,6623-167-1,דירה בבית,4,27801
תל אביב - יפו,גני צהלה,366,יוסף פומרוק 13,92.9,2015,2580000,6624-451-2,דירה בבית,4,27772
תל אביב - יפו,גני צהלה,367,נחום וינשטיין 5,280,2015,4300000,6624-603-2,דירה בבית,6,15357
תל אביב - יפו,גני צהלה,368,עיר שמש 39,124,2015,2300000,6615-119-7,דירה בבית,5,18548
תל אביב - יפו,גני צהלה,369,דר רות פלד 3,194,2015,4200000,6624-599-3,דירה בבית,6,21649
תל אביב - יפו,גני צהלה,370,אריה סוסליק 3,263,2015,5499000,6624-813-1,דירה בבית,5,20909
תל אביב - יפו,גני צהלה,371,יוסף פומרוק 19,189,2015,3881000,6624-295-4,דירה בבית,5,20534
תל אביב - יפו,גני צהלה,372,עוזי נרקיס 14,210,2015,4900000,6624-784-4,דירה בבית,5,23333
תל אביב - יפו,גני צהלה,373,רח' 2336 1,125,2015,4850000,6624-635-2,דירה בבית,5,38800
