מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
3,העצמון 25,100,2025,3085000,6020-269-7,דירה בבית,5,30850
4,העצמון 25,77.12,2025,2935000,6020-269-4,דירה בבית,4,38058
6,העצמון 19,76.5,2025,2380000,6020-652-2,דירה בבית,4,31111
7,העצמון 25,93.03,2025,3035000,6020-269-5,דירה בבית,5,32624
8,בית שערים 30,71,2025,341000,6020-938-1,דירה בבית,3,4803
9,העצמון 25,55,2024,2165000,6020-269-8,דירה בבית,3,39364
10,העצמון 25,98,2024,3010000,6020-269-9,דירה בבית,5,30714
11,ההסתדרות 165,46.2,2024,1400000,6020-750-13,דירה בבית,2.5,30303
12,העצמון 25,75.98,2024,2175000,6020-269-6,דירה בבית,4,28626
13,ההסתדרות 187,84.17,2024,2120000,6020-523-17,דירה בבית,3,25187
15,ההסתדרות 179,66,2024,1850000,6020-519-6,דירה בבית,3,28030
16,בית שערים 19,310,2024,1433000,6020-941-1,דירה בבית,5,4623
18,ההסתדרות 205,43.83,2024,1770000,6020-816-13,דירה בבית,3,40383
22,ההסתדרות 207,43.83,2024,1570000,6020-817-39,דירה בבית,3,35820
23,בית שערים 6,41.32,2024,1600000,6020-773-9,דירה בבית,2,38722
24,רבי עקיבא 7,33.12,2023,800000,6020-769-10,דירה בבית,2,24155
25,העצמון 10,82.5,2023,2330000,6020-645-4,דירה בבית,4,28242
26,ההסתדרות 209,43.83,2023,1545000,6020-818-29,דירה בבית,3,35250
28,ההסתדרות 191,59.71,2023,96000,6020-525-8,דירה בבית,3,1608
29,העצמון 25,75.98,2022,1575000,6020-269-3,דירה בבית,4,20729
30,בית שערים 6,41.32,2022,411000,6020-773-10,דירה בבית,2,9947
31,ההסתדרות 193,74.1,2022,1950000,6020-526-5,דירה בבית,4,26316
32,רבי עקיבא 15,41.32,2022,357000,6020-765-12,דירה בבית,2,8640
33,ההסתדרות 205,43.83,2022,1550000,6020-816-30,דירה בבית,3,35364
34,הגדנעים 4,267,2022,423000,6020-919-2,קוטג' חד משפחתי,7,1584
36,העצמון 26,133.13,2022,5500000,6020-257-4,דירה בבית,6,41313
37,ההסתדרות 193,40.2,2022,780000,6020-526-12,דירה בבית,1,19403
38,גאולים 31,39.64,2022,691000,6020-685-19,דירה בבית,2,17432
39,העצמון 20,73.36,2022,1740000,6020-1001-2,דירה בבית,3,23719
40,ההסתדרות 165,64,2022,1750000,6020-750-12,דירה בבית,4,27344
41,העצמון 26,128.96,2022,2600000,6020-257-3,דירה בבית,6,20161
42,ההסתדרות 173,74.24,2022,1900000,6020-516-12,דירה בבית,4,25593
43,ההסתדרות 153,39.64,2022,1550000,6020-690-2,דירה בבית,2,39102
44,ההסתדרות 151,39.64,2022,1370000,6020-689-12,דירה בבית,2,34561
48,ההסתדרות 153,39.64,2022,1560000,6020-690-10,דירה בבית,2,39354
50,ההסתדרות 153,39.64,2022,1445000,6020-690-17,דירה בבית,2,36453
51,ההסתדרות 163,46.2,2022,1550000,6020-751-15,דירה בבית,3,33550
52,בית שערים 20,202,2022,4550000,6020-859-2,דירה בבית,6,22525
54,בני משה 24,241,2022,3520000,6020-839-2,קוטג' דו משפחתי,7,14606
55,העצמון 38,102,2022,2280000,6020-754-6,דירה בבית,6,22353
56,ההסתדרות 183,72.3,2022,798000,6020-521-7,דירה בבית,4,11037
57,ההסתדרות 209,43.83,2022,1400000,6020-818-11,דירה בבית,3,31942
58,ההסתדרות 199,96.34,2022,1750000,6020-530-8,דירה בבית,4,18165
59,ההסתדרות 149,39.64,2022,1650000,6020-688-1,דירה בבית,2,41625
60,בית שערים 4,41.32,2021,1350000,6020-774-3,דירה בבית,2,32672
62,ההסתדרות 165,46.2,2021,1480000,6020-750-3,דירה בבית,3,32035
63,העצמון 23,83.53,2021,1800000,6020-268-6,דירה בבית,4,21549
64,השמיר 10,293,2021,4400000,6020-887-1,קוטג' דו משפחתי,5,15017
