מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,0,85.5,2025,4720000,30028-40-2,דירה בבית,3,55205
2,חובבי ציון 15,43,2025,1602000,30021-18-1,דירה בבית,2,37256
4,ז'בוטינסקי 10,100,2025,3550000,30027-89-18,דירה בבית,4,35500
5,0,56,2025,3506000,30028-56-11,דירה בבית,2,62607
6,אוליפנט 7,97,2025,6350000,30021-58-6,דירה בבית,4,65464
7,0,158,2025,1014800,30036-34-71,דירה בבית,6,6423
8,מנדלי מוכר ספרים 5,99,2025,3300000,30027-123-31,דירה בבית,3,33333
9,0,92,2025,1384000,30036-44-2,דירה בבית,3,15043
10,קרן היסוד 8,70,2025,3710000,30027-11-22,דירה בבית,3,53000
11,0,92,2025,5000000,30028-103-5,דירה בבית,5,54348
12,מנדלי מוכר ספרים 12,60,2024,1000000,30027-62-71,דירה בבית,3,16667
13,חובבי ציון 18,84,2024,2380000,30021-41-10,דירה בבית,3,28333
15,0,116,2024,7850000,30028-139-57,דירה בבית,4,67672
16,0,76,2024,323000,30028-38-8,דירה בבית,4,4250
18,סוקולוב 3,73,2024,2550000,30027-52-8,דירה בבית,3,34932
19,0,54,2024,1720000,30028-27-1,דירה בבית,2,31852
20,סוקולוב 16,125,2024,4000000,30027-47-5,דירה בבית,4,32000
21,בלפור 21,93,2024,2500000,30027-18-24,דירה בבית,4,26882
22,0,92,2024,6026000,30028-108-13,דירה בבית,4,65500
23,0,93.4,2024,1100000,30028-40-6,דירה בבית,3,11777
24,0,56,2024,3606000,30028-56-12,דירה בבית,2,64393
26,מנדלי מוכר ספרים 12,57,2024,3400000,30027-62-70,דירה בבית,3,59649
27,מנדלי מוכר ספרים 10,123,2024,4150000,30027-61-3,דירה בבית,5,33740
28,בלפור 5,67,2024,3282800,30027-7-7,דירה בבית,3,48997
29,מנדלי מוכר ספרים 5,121,2024,3350000,30027-123-30,דירה בבית,5,27686
31,ז'בוטינסקי 37,76,2024,4600000,30021-2-5,דירה בבית,3,60526
32,0,272,2024,17500000,30028-139-58,דירה בבית,1,64338
33,0,46,2024,3350000,30028-23-9,דירה בבית,3,72826
34,מנדלי מוכר ספרים 12,65,2024,2600000,30027-62-69,דירה בבית,3,40000
35,חובבי ציון 6,77,2024,4350000,30021-31-5,דירה בבית,4,56494
36,מנדלי מוכר ספרים 5,80,2024,2550000,30027-123-29,דירה בבית,4,31875
37,0,105,2024,3500000,30028-30-1,דירה בבית,4,33333
39,מנדלי מוכר ספרים 12,74,2024,2500000,30027-62-68,דירה בבית,3,33784
40,0,72,2024,2400000,30028-48-3,דירה בבית,3,33333
42,0,81,2024,1950000,30028-48-9,דירה בבית,3,24074
43,0,46,2024,3475000,30028-23-4,דירה בבית,3,75543
44,מרכוס 5,70,2024,1800000,30021-29-14,דירה בבית,3,25714
45,מנדלי מוכר ספרים 12,65,2024,2340000,30027-62-67,דירה בבית,3,36000
46,מנדלי מוכר ספרים 5,129,2024,777000,30027-123-32,דירה בבית,5,6023
49,מנה 4,105.3,2024,1218000,30021-68-15,דירה בבית,3,11567
51,אלקלעי 7,98,2024,6500000,30021-46-2,דירה בבית,3,66327
