city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
ראש העין,גבעת הסלעים,5,הציונות 22,99.6,2024,2140000,5018-180-6,דירה בבית,4,21486
ראש העין,גבעת הסלעים,6,הדרור 1,80,2024,2700000,5019-126-14,דירה בבית,4,33750
ראש העין,גבעת הסלעים,7,תרשיש 3,82.6,2024,2725000,5018-176-7,דירה בבית,4,32990
ראש העין,גבעת הסלעים,8,סלעית 4,102.3,2024,1905000,5019-192-10,דירה בבית,4,18622
ראש העין,גבעת הסלעים,9,תרשיש 5,139.8,2024,2300000,5018-177-5,דירה בבית,5,16452
ראש העין,גבעת הסלעים,10,גרניט 6,117.26,2024,3610000,5018-104-4,דירה בבית,6,30786
ראש העין,גבעת הסלעים,11,ענבר 3,168,2024,3725000,5018-54-1,דירה בבית,6,22173
ראש העין,גבעת הסלעים,12,הציונות 14,70,2024,1960000,5018-182-10,דירה בבית,4,28000
ראש העין,גבעת הסלעים,13,הדרור 1,126.5,2024,2430000,5019-126-11,דירה בבית,5,19209
ראש העין,גבעת הסלעים,14,גזית 12,121.3,2024,3520000,5018-120-4,דירה בבית,4,29019
ראש העין,גבעת הסלעים,15,עפרוני 5,124.03,2024,4000000,5019-113-3,דירה בבית,7,32250
ראש העין,גבעת הסלעים,16,אודם 21,112.8,2024,2850000,5018-123-3,דירה בבית,5,25266
